89;16767
89;14069
89;2901
90;14418
90;18723
90;13561
90;13587
90;16632
90;12013
91;18756
91;11764
92;2327
92;13296
92;12674
93;13770
93;7669
94;19314
94;12444
95;1518
95;18155
95;7518
96;11131
96;18302
96;13980
96;2364
96;18451
97;11312
97;1378
97;14147
97;6658
98;11538
98;19975
98;17675
98;17973
99;17620
99;297
99;6834
99;15847
100;7484
100;17165
100;1854
101;2000
101;18476
101;17343
101;19619
101;15521
101;2065
101;2290
102;19410
103;2482
103;12588
103;12082
103;9927
104;6626
104;10238
104;6622
105;8063
105;11758
105;4100
105;10851
105;17748
106;18619
106;14133
106;19805
106;6703
106;5733
106;237
107;11769
107;15420
107;5789
107;10092
107;14401
108;3747
108;15422
109;19125
109;18890
109;2031
109;6487
109;3585
110;14403
110;12717
110;5284
111;4509
111;2269
111;12046
111;17846
111;10363
111;6744
111;14994
112;9568
112;10115
112;2183
112;19962
113;9026
113;2946
114;19605
114;3428
115;14275
115;3864
115;4691
116;17346
116;4752
116;18502
116;9700
117;2205
117;11217
117;6845
117;13658
117;8491
118;18443
118;5720
119;15119
119;18820
120;4832
120;19020
120;1220
121;9794
121;19628
121;12667
121;9100
121;16754
122;19734
122;19241
122;10143
122;17760
122;179
123;17597
123;11030
123;5221
124;19228
124;3196
124;11408
124;13683
124;9131
124;10841
125;16975
125;15297
125;4521
126;15379
126;734
126;2774
126;19272
126;14418
126;5007
126;11120
127;10559
127;14974
127;10384
127;2811
128;8620
128;6401
129;18940
129;1074
129;8465
131;16480
131;9224
131;421
131;144
131;3531
132;9059
133;11315
133;7009
133;2406
134;5285
134;4814
134;7968
134;18323
134;11656
135;15704
135;7366
135;9181
136;16442
136;19766
136;1950
136;3295
136;13092
136;8949
137;13664
137;13314
137;17203
138;14589
138;13704
138;6684
138;9895
138;13376
139;8992
139;7821
139;19154
139;1715
140;15202
140;2069
140;11882
140;5013
141;15552
141;18838
141;12577
142;1788
142;3144
142;18835
142;6556
143;7903
143;5077
143;6031
143;16753
144;11829
144;10619
144;14604
144;16873
145;5108
145;7390
145;16530
145;13896
145;1759
145;2643
146;1454
146;7755
147;12381
147;1368
147;7431
147;4589
147;9561
148;19689
148;13315
148;18072
149;9384
149;15179
149;19519
149;13747
149;2195
149;3845
150;13461
150;8729
150;14545
151;12387
151;2362
151;400
151;5017
152;3872
152;11441
152;14795
152;9720
152;14067
152;19401
152;2701
152;14670
154;3957
154;19652
154;636
154;6498
154;12525
154;1334
154;2366
154;5877
155;10059
155;5267
156;16059
156;6179
156;8362
156;2133
157;11404
157;11298
158;5555
158;17007
158;2494
158;16781
158;17016
159;9639
159;16117
159;2912
159;18185
160;1223
160;10644
161;18327
161;19820
161;4708
162;16187
162;8846
162;13793
162;19432
163;19798
163;5148
163;12419
163;9999
164;921
164;8462
164;9531
164;19789
165;3724
165;14417
165;19298
165;7178
165;467
165;14697
166;4111
166;9906
166;16011
166;10981
167;14711
167;1007
167;1401
167;8743
167;12141
167;6875
168;9845
168;6577
168;17920
168;1807
168;3466
169;2162
169;502
170;11268
170;5490
170;16282
170;3438
170;18731
170;18330
170;301
171;7406
171;18730
171;2650
171;4684
172;14456
172;16085
172;14302
172;9640
172;14992
173;18363
173;9881
173;6174
174;9757
174;5927
174;13932
174;4391
174;14947
175;427
175;11105
175;607
175;3942
175;5995
175;17277
176;13447
176;1699
176;1703
176;13189
176;8595
177;4919
177;11420
178;12554
178;1693
178;8888
179;12539
179;8978
179;2751
179;15995
180;3091
180;3682
180;14775
181;17258
181;3408
181;10313
182;6012
182;18722
182;961
183;6700
183;2684
183;15986
183;1334
183;7549
183;17307
183;16736
184;19950
184;17633
184;19835
184;17243
185;6358
185;1449
185;13303
185;3986
185;4953
185;12610
186;11492
186;19945
186;6134
187;585
187;3467
187;6909
187;6598
187;17969
188;16994
188;7322
188;13549
188;19503
189;6337
189;6043
190;8227
190;8008
190;4298
190;14920
190;19845
190;11033
191;4603
191;12006
191;7972
191;18060
191;11124
191;5933
192;15105
192;17532
192;12145
194;8562
195;14387
195;2262
195;7121
196;17786
196;5350
196;17055
196;9575
196;15867
196;8041
196;2746
196;6807
196;15002
197;3460
197;11507
197;5326
197;19415
197;15197
197;11747
197;710
198;6142
198;7913
198;4925
199;9758
199;9555
199;4577
199;11630
199;14046
199;8635
199;6524
199;14679
199;2466
199;19758
199;3142
200;14107
200;14563
200;14760
200;14935
200;769
200;18256
201;15321
201;5556
201;11341
201;2357
201;773
201;10607
201;19462
201;3085
202;12497
202;15985
202;13499
202;502
202;9255
202;7447
203;11425
204;15280
204;10304
204;14683
204;7713
204;5184
204;7239
205;861
205;10837
205;5135
205;16805
205;9211
205;7014
206;19104
206;12130
206;1238
206;13347
207;1544
207;13796
207;2975
207;11053
208;16658
208;5431
208;712
208;10793
208;15657
209;19028
209;4742
209;10468
209;631
210;3152
210;10829
210;11796
210;13695
210;17867
211;15567
211;5898
211;8025
211;12490
211;419
211;5338
212;16416
212;14928
212;4307
212;13067
214;7909
215;15713
215;14193
215;14851
215;15944
216;3560
216;3099
216;12831
216;12007
217;9326
218;14517
218;4664
218;2511
218;14053
218;7099
219;3877
219;5576
219;14058
219;5680
219;1069
220;7382
220;2223
220;2634
221;16523
221;15167
221;7855
222;14690
222;11332
222;11945
222;2905
222;2658
223;14472
223;15818
223;13082
224;6824
224;8350
224;11413
224;16725
225;14702
225;15395
225;4370
225;5154
225;16241
225;6590
226;17919
226;1775
226;7249
226;9548
226;4499
226;7168
227;18964
227;5926
227;11003
227;18664
227;4261
228;599
228;10674
228;15004
228;7375
229;4771
229;6820
229;6672
229;8498
230;9346
230;19768
230;723
231;15476
231;2313
232;17757
233;18348
233;6126
233;14233
233;17763
234;1614
234;18774
234;8810
234;6347
234;16397
234;1286
235;14579
235;9805
236;18234
236;2158
236;11354
237;1388
237;18299
239;6731
239;10241
239;8806
239;5229
239;6356
240;9734
240;15291
240;9577
240;11790
240;10397
240;14325
241;981
241;11236
241;3522
241;10682
241;9215
242;15218
242;6901
242;13467
242;798
243;1305
243;16818
243;8212
243;13612
243;14168
243;5168
243;14718
244;3010
244;2175
245;16222
246;2168
246;14712
246;14065
246;16735
247;14739
247;19382
248;2945
248;1414
249;9351
249;9395
249;12416
249;15599
250;4150
250;6284
251;17040
251;13297
251;9387
251;14149
251;12749
251;14954
252;19910
252;16853
252;12297
253;19783
253;13151
253;7478
253;10433
253;13210
253;17574
254;9208
255;2334
255;16858
255;7437
256;15791
256;1625
256;9617
256;10824
257;15987
257;10620
258;14613
258;9997
258;14736
258;8984
258;14345
259;19316
259;13915
259;18349
259;6363
260;1194
261;18427
261;16930
261;14219
261;16207
261;11451
261;11750
262;10831
262;5646
263;4577
263;3674
263;616
263;6414
264;9722
264;5851
264;6081
264;1088
264;5379
264;11326
265;13280
265;827
265;6144
265;9106
265;500
265;17857
266;16857
266;12199
266;15813
266;10567
266;9341
267;18694
267;13436
267;640
268;419
269;10002
269;10156
269;3136
269;19196
269;15054
270;2841
270;14906
270;7933
271;16139
271;4320
271;2187
271;9864
271;11028
272;7690
272;19785
272;6497
272;1253
272;2473
273;18611
273;7183
273;3166
273;3227
274;5975
274;8538
274;1153
274;15951
275;19944
275;2742
276;13879
276;18270
276;17648
276;7959
276;9858
277;3302
277;2686
277;16862
277;12235
278;18120
278;13322
278;12815
279;9347
279;4299
279;16782
279;687
280;3942
280;14997
280;5029
280;1780
281;9935
281;13944
281;10291
281;18196
282;18901
282;5842
282;15408
283;5992
283;11199
283;11482
283;14896
283;13877
284;3928
284;7727
284;4676
284;3228
285;1169
285;15645
285;17659
285;14435
286;8581
286;5698
286;17228
286;3141
287;15493
287;16108
288;18433
288;18008
288;16495
288;9439
289;18932
289;4916
289;7209
290;17369
290;12324
290;18257
291;15615
291;19270
291;4905
291;19697
291;8104
291;19530
292;18654
292;4857
292;15981
293;4428
293;11048
293;4186
293;19167
293;3843
293;17746
294;11267
294;16863
294;14391
294;12840
295;1218
295;4408
295;4254
296;1079
296;3305
296;6431
296;15105
298;4377
298;7243
298;16434
299;19416
299;4218
299;19814
299;7120
299;17484
299;7645
299;11149
299;6774
300;14898
300;14541
300;4615
301;9642
301;5075
301;2048
301;17219
301;10679
301;10401
302;3796
302;12821
303;8508
303;18448
303;14875
303;19027
303;5528
303;984
303;5228
304;13693
304;4745
304;16397
305;17829
305;1549
305;18169
305;8662
306;5301
306;9427
306;4346
306;13916
306;10776
306;16559
307;5852
307;17896
307;7003
307;17714
308;15828
308;10737
308;12745
309;14225
309;4858
309;17336
309;19289
310;3510
310;16700
310;3794
310;5265
311;9880
311;11609
311;9309
312;16723
312;18387
312;8181
312;9595
312;1127
312;997
313;18556
313;15025
313;17726
313;1072
313;16913
314;6272
314;8369
315;369
315;1278
315;7831
315;3812
315;3622
315;17525
316;11169
316;4392
316;9557
316;4306
316;18506
316;4302
317;19892
317;11051
317;8153
318;14877
318;13095
318;5874
318;16559
318;9856
319;7927
319;6907
319;10549
319;15556
319;16273
319;7296
319;13373
319;2713
320;15099
320;8493
320;1440
321;17612
321;19293
321;2561
322;8222
322;16163
323;19926
323;12445
323;7218
324;455
325;8695
325;13930
325;9594
325;7156
325;2609
327;11510
328;19049
329;2338
329;10733
330;15160
330;9986
331;13230
331;17503
331;16748
331;16148
331;7492
331;12181
331;6161
332;16279
332;6641
332;19299
332;10935
333;19924
333;17772
334;8365
334;16287
334;2924
334;13045
334;8665
335;6724
335;9814
336;6896
336;2014
336;3042
336;3128
338;12068
338;10319
338;16957
338;6265
338;18577
339;14947
339;14533
339;14872
340;10897
340;6534
340;9648
340;18774
340;9307
340;15073
340;15857
341;16122
341;13886
341;15703
341;6211
341;9779
342;18352
342;16976
342;7269
343;19301
343;14174
343;17361
343;12653
343;13615
343;4677
344;5730
344;1418
344;17640
345;10206
345;3486
346;18729
346;5076
346;10037
346;10500
346;13751
347;1278
348;12379
348;918
348;6750
348;5024
348;18116
348;3125
348;10768
349;7945
349;11431
350;16434
350;17434
350;978
351;18320
351;16279
351;11597
352;13569
353;1958
353;1962
353;19670
353;10994
353;5018
354;6379
354;18301
354;5957
355;17065
355;17844
355;3936
355;16929
357;18127
357;4589
357;3188
357;11332
357;15310
357;14425
357;9602
358;3181
358;11813
358;10583
359;17153
359;12516
359;2105
359;3799
359;9909
359;6764
360;16597
360;12524
360;17383
360;18819
360;5269
360;19486
361;18723
361;6300
362;12676
362;5477
363;6118
363;15789
363;3658
363;11009
363;5764
363;10019
363;9226
363;3466
363;11222
363;2184
364;4358
364;3028
364;5829
364;1069
365;13273
365;14728
366;3768
366;4013
366;7810
366;3492
366;15956
367;9943
367;5718
367;15292
367;7834
367;6150
367;7920
367;14708
367;15801
367;16919
368;16236
368;963
368;10190
368;1756
369;5176
369;19898
369;13870
369;5890
369;7521
369;10081
369;12413
370;19176
370;16090
371;10762
371;12261
371;5712
371;6194
371;9194
372;6182
372;1006
372;16708
372;17577
373;17105
373;12724
375;15809
375;8507
376;10250
376;10241
376;5298
376;14190
376;8213
376;19442
376;8610
377;13015
377;11319
378;10439
378;13332
378;5230
378;13056
379;7433
379;9456
379;13487
379;10970
379;16419
380;15053
380;6415
380;6450
381;2802
381;1204
381;7948
381;6298
381;17816
381;17881
382;1166
382;17783
382;13024
382;15500
382;3254
382;9893
383;6443
383;12014
383;15072
383;5253
383;3583
384;6061
384;9946
384;9126
384;10947
385;9985
385;4582
385;13940
386;13474
386;12244
386;15333
386;15247
386;18654
386;12074
387;5041
387;17244
387;6141
387;11406
388;4624
388;7373
388;4464
388;16769
389;1971
390;13356
391;6390
391;13769
392;9535
392;17678
392;10329
392;4308
393;2777
393;4413
393;9897
393;8612
393;17596
393;6029
394;15924
394;9059
394;17757
394;8724
394;17358
395;3666
395;8768
395;15883
395;19662
396;5250
396;6872
396;16409
397;18038
397;12714
398;2985
398;12044
398;18319
398;11884
398;8735
399;5707
399;17176
399;8760
399;13077
400;12435
400;14449
400;17988
400;13933
400;7773
401;3584
401;17675
401;1994
401;12082
401;5854
401;2774
402;19741
402;3680
402;12015
402;3934
402;14763
403;7927
403;14041
403;12918
404;15224
405;4019
405;11998
405;12177
405;951
406;6430
406;5169
407;11639
407;6015
407;10986
407;17125
407;1259
407;1384
408;8333
408;15328
408;5097
408;11722
408;5599
409;6060
409;5705
409;10285
409;17064
409;17462
409;3079
409;17102
409;13695
410;7915
410;16378
410;7805
411;17030
411;14716
411;4547
411;15438
411;1518
411;14111
411;8406
411;19567
411;15344
411;6419
412;12893
412;6317
413;8852
414;13601
414;10315
414;10054
415;12489
415;7698
415;19321
415;19857
415;7711
415;5095
416;15068
416;6224
416;8199
416;8765
417;1385
417;17843
417;5682
417;5229
417;12074
418;6890
418;18744
418;6938
418;9705
418;17696
419;18628
419;1455
419;9577
420;13182
420;15675
421;13582
421;9596
421;18033
421;12837
421;7775
422;13417
422;10627
422;3953
422;759
422;11670
422;19355
422;14157
423;15155
423;8072
423;16730
423;10595
423;16423
424;19801
424;10362
424;16285
424;10731
424;9890
425;12345
425;13453
425;9406
426;8644
426;18783
426;19103
426;19183
426;3795
426;8522
427;17231
427;489
428;1370
428;14425
428;17790
429;14798
429;4274
429;13583
430;19500
430;19103
430;8694
430;3573
430;2544
430;6853
430;9390
431;8496
431;8235
431;8441
431;11700
431;5371
431;1813
432;18465
432;3074
432;3091
432;16198
433;6783
433;15884
433;9882
433;5631
433;8607
434;4878
434;2335
434;16192
434;5228
435;16154
435;13470
435;18735
435;14985
435;4934
435;1836
436;10454
436;8627
436;16332
436;6231
436;18108
436;3419
436;10269
436;4942
436;9769
437;2021
437;12503
437;10665
437;679
438;19433
438;1567
439;11209
439;6037
440;17234
440;19067
440;19149
440;4938
441;11020
441;15229
441;2038
441;7477
441;13454
442;4339
442;10558
442;15863
442;12040
442;7490
442;19006
443;9839
443;5593
443;13378
444;18685
444;13229
444;18972
444;2923
445;3611
445;9493
445;10872
445;7000
445;13522
446;8069
446;6370
446;6186
446;12339
446;7803
446;10169
447;6357
447;18884
447;7645
447;3972
447;11799
447;16149
448;7096
448;12120
448;8384
449;7905
449;11307
449;16197
450;15981
450;18855
450;7621
450;2807
450;14920
450;15819
450;8274
450;8213
450;2624
450;16890
450;11360
451;9233
451;16680
451;5826
451;3009
451;3058
452;19239
452;5867
452;1006
452;9669
452;978
453;3844
453;17856
453;4521
453;4960
453;697
454;1753
454;11934
454;19496
455;7476
455;17612
456;16614
456;5414
456;7075
456;17581
456;18227
456;9787
456;1373
457;3818
457;13187
457;19069
458;11774
458;1963
459;8716
459;15103
459;520
459;5470
459;19172
460;10734
460;8765
460;6777
460;6503
461;1035
461;12315
461;5710
461;16985
461;4842
461;9271
462;5345
462;2417
462;7771
463;19478
463;2811
463;19339
463;13243
463;2968
464;16319
464;8195
464;14597
464;18589
465;6917
465;4803
465;18022
465;15455
466;18359
466;16910
466;11611
466;8108
467;2954
467;7284
467;4052
467;1550
467;18518
468;15170
468;14025
468;1253
468;1166
469;9886
469;6688
470;13342
470;3299
470;3090
470;15064
470;1595
471;16355
471;17409
471;14113
472;15952
472;15311
473;4744
473;16943
473;6949
473;5610
473;2843
474;10217
474;11146
474;12961
474;2538
475;19022
475;12259
475;969
475;4099
476;19953
476;1574
476;12795
476;7676
477;12103
477;5101
477;2335
477;16464
477;9682
478;16465
478;8827
478;16318
478;8443
478;9907
478;9333
478;1134
478;5309
479;10929
479;5778
479;18849
480;14487
480;18613
481;10723
481;13389
481;3484
481;9327
482;8824
482;12623
482;4652
482;19251
482;4735
482;8722
482;19455
483;3581
483;16945
483;14603
483;5583
484;2622
484;17732
484;18227
485;4281
485;5671
485;15265
485;14053
486;4022
486;1689
486;11520
487;6291
487;12614
488;4467
489;14853
490;16200
490;15973
490;4244
491;10177
491;19130
492;3939
493;1206
494;1763
494;11919
495;4521
495;2334
496;19134
497;588
497;10563
497;6431
497;9980
497;6513
497;1874
497;9739
498;12040
498;12910
498;1671
498;8694
499;11006
499;3530
499;637
499;11085
500;10207
500;14766
501;5376
501;19856
501;9440
501;18129
501;17871
502;18017
502;13926
502;19252
502;17844
503;10373
503;19200
503;7065
503;11553
503;17848
504;10721
504;13962
504;14939
505;854
505;1326
505;17924
506;12078
506;9717
506;14410
506;605
506;5652
506;12808
506;18172
506;5844
506;13616
506;6839
506;5353
507;8626
507;6052
507;6333
507;19251
507;4937
508;5772
508;12160
508;8847
508;2994
508;8037
508;18368
509;17304
510;15390
510;6610
510;13374
510;10446
511;14669
511;13378
511;10306
511;3339
512;19991
512;14725
512;14873
512;15622
513;13872
514;6692
514;7323
515;7672
515;2347
515;15515
515;16959
515;2359
515;9901
516;19742
516;1554
517;17253
517;12850
517;8516
517;11077
518;15574
518;13033
518;15022
518;4017
518;5209
519;13620
519;14995
519;17789
520;13442
520;17223
521;9082
522;2425
522;6851
522;10305
522;15140
523;17097
523;13634
524;16376
524;3225
525;4949
525;6090
526;1017
526;10567
527;3649
527;790
528;9036
528;14557
529;10241
529;14648
529;13133
530;13232
530;10955
530;8851
531;12493
531;18634
531;16545
532;10091
532;9140
532;11791
532;14238
532;4914
533;6324
533;9892
533;18705
534;2911
534;12772
535;12859
535;8716
535;2659
536;7123
536;17791
536;9998
537;2930
537;12780
537;17257
537;13306
538;7866
538;2160
538;9957
538;6191
538;13894
539;13576
539;6464
539;13560
539;19997
539;6844
540;13700
540;13397
540;9364
540;14005
541;16430
541;13516
541;7334
541;7866
541;17889
542;17773
542;15861
542;5835
542;11691
543;1389
543;17970
544;12290
544;3344
544;3895
544;11222
545;18149
545;13564
545;6583
545;18091
546;6263
546;13084
546;8370
547;12794
547;6373
547;14200
547;16841
548;7821
548;2441
548;670
549;19060
549;9405
549;12530
550;5764
552;7149
552;1305
552;13253
552;14766
553;4623
553;5959
553;12676
554;15740
554;2676
554;7364
554;7290
554;18139
554;12160
554;4095
555;8776
555;4283
555;15351
556;15608
556;10765
556;3843
556;12956
556;3997
557;4624
557;17914
557;4905
557;5162
558;13577
558;16262
558;16237
559;4701
559;3274
559;3413
559;10182
560;16918
560;13554
560;16056
560;12180
561;9851
561;19259
561;11884
562;11563
562;3980
562;19197
562;10420
562;9007
563;4679
563;14790
564;3899
564;16421
564;15926
564;4563
565;19895
565;4216
566;5960
566;17884
566;12576
566;11146
566;17061
567;15969
567;8947
567;6826
568;9160
568;12129
568;8802
568;8178
569;10791
569;19247
570;5624
570;5442
570;5354
570;3590
570;14870
571;13545
571;18455
571;17593
571;12503
572;10152
572;10662
573;7801
573;17848
574;2590
574;12424
574;13433
574;18778
574;16414
574;16002
574;6795
575;5861
575;3085
575;4975
575;14568
575;18611
575;3869
576;12337
576;12043
576;17712
577;4526
577;3796
578;13992
578;6858
578;5925
578;4996
578;17417
579;18126
579;19444
579;5069
579;15269
579;9690
579;8855
579;11560
580;14974
580;4081
580;10463
581;14317
581;15606
581;19277
581;19109
581;19315
581;7406
582;14023
582;18942
582;19146
582;9430
582;14155
583;6790
583;18962
583;15309
583;918
583;4843
583;3736
583;944
584;2378
584;11922
584;3406
584;5903
584;4230
585;16694
585;2480
585;15434
585;3065
585;12158
586;1259
586;3858
586;7124
586;19945
586;3107
586;14930
587;1624
588;6122
588;8559
588;8877
588;2143
588;1605
589;17742
589;5155
589;17277
590;19330
591;16085
591;1115
591;3130
591;12666
592;693
592;6864
592;8864
592;1261
592;1320
592;19624
593;12331
594;15589
594;2095
594;6582
594;19463
594;6711
594;19299
595;6173
595;4198
595;7496
596;19152
596;8242
596;9966
596;15614
596;5538
596;9862
596;8344
597;13263
597;1359
597;15161
597;8537
598;15929
598;8532
598;1705
598;18319
598;6117
598;12178
598;1917
600;12628
600;12670
600;5430
601;4508
601;7340
601;8593
601;16660
601;1633
601;13752
602;16948
602;6404
602;16194
603;11206
603;15252
603;9822
604;2630
604;11327
605;6950
605;10766
605;12629
605;1523
605;19056
606;706
606;18493
606;14997
606;2464
606;3893
607;2047
607;797
607;7546
607;15283
608;18533
608;5274
608;18271
608;14702
608;7722
609;4337
609;4586
609;14926
609;7117
609;3119
609;9335
610;4232
610;11819
610;16742
610;19583
610;1618
610;4977
610;11692
611;15039
611;18999
611;16306
612;4308
613;8618
613;15920
614;5742
614;15914
615;9354
615;3821
615;10346
615;2338
616;4039
616;12469
616;5161
616;4513
616;19434
616;11526
616;9785
616;13002
616;13090
616;11253
617;4840
617;7844
617;975
617;2599
617;10975
618;6108
618;7893
618;17698
618;16061
618;9996
618;11858
618;19074
619;19837
619;13102
619;7497
619;6267
619;13411
620;9237
620;15227
620;9553
621;18449
621;16348
621;14273
621;19496
621;8753
621;4018
622;15273
622;11580
623;18621
623;15787
623;1027
623;11565
624;17786
624;17486
624;7957
624;8154
624;14722
625;1962
625;14819
625;16751
625;2990
625;12082
625;7052
627;10648
627;13282
627;5669
627;1959
628;3974
628;5263
628;1602
629;19223
629;15216
629;10540
629;18430
629;6833
630;1417
630;4405
630;1983
630;10232
631;19773
631;1403
631;19210
632;14529
632;6722
632;14459
632;4820
633;12574
634;9508
634;12789
634;14644
634;17954
635;18400
635;19893
636;14374
636;4295
636;10579
636;5802
636;15629
636;19831
636;15545
636;1902
637;16350
637;6268
637;13223
637;1958
637;15045
637;2253
637;8004
638;7862
638;11939
638;7756
638;15446
639;16707
639;19409
639;18435
639;645
639;3673
640;12758
640;3243
640;4307
641;14520
641;13975
641;10783
641;14628
642;1971
642;14854
642;10338
642;10735
642;19485
643;5523
643;10079
643;17099
643;15205
644;2835
644;11684
644;13828
644;17064
645;1973
645;15534
646;3254
647;17393
647;5982
647;11749
647;8709
648;11105
648;2616
648;19304
648;7908
649;13186
649;3094
649;12404
649;5452
650;7900
650;3762
650;2587
650;4940
651;17702
651;18413
652;16526
652;13424
652;13409
652;12826
652;18199
652;16986
652;1759
653;7877
653;7002
653;4225
653;16229
654;13888
654;18918
654;1345
654;5361
654;6781
655;2089
655;8711
655;16295
655;1611
655;7856
655;2366
655;8956
656;15238
656;19203
656;3111
656;15102
656;12460
656;3465
656;11616
656;5290
657;19424
657;2750
657;2464
658;10630
658;6337
658;10826
658;16913
659;15230
659;14372
659;3416
659;4610
659;2145
660;2032
660;3252
660;4813
661;4330
661;15297
661;11015
661;16152
662;17508
662;18720
662;13414
663;5655
664;8441
664;12063
664;5136
664;4157
665;11030
665;1276
665;15240
665;13728
665;14449
666;4653
666;16952
666;17227
667;5180
667;2252
667;19730
667;12320
667;11947
667;16261
668;14817
668;5633
668;4004
668;16333
669;5665
669;10284
669;12707
670;15834
670;3427
670;17753
671;4186
672;12525
672;9149
673;9550
674;7552
674;1682
674;3881
674;10323
675;4544
675;12967
676;3865
676;16620
676;11253
676;7567
677;14909
677;7845
677;7529
677;15756
678;13422
678;5254
678;7351
678;1255
679;13472
680;6477
680;17451
680;15613
680;17129
681;13431
681;2925
681;784
682;3082
682;926
682;3269
682;3582
683;3046
683;12550
683;3377
683;5450
683;4575
683;1568
683;15321
684;12210
684;17563
684;19410
684;18159
684;19580
684;12888
685;17498
686;10068
686;5815
686;5976
686;9682
687;15240
687;5198
687;17985
687;2884
688;14882
688;5160
688;12243
688;8910
688;17875
689;3076
689;2609
689;7409
689;17384
690;842
690;19267
690;1328
690;13462
690;6955
691;19346
691;7640
691;17858
691;4535
692;15441
693;6933
693;17959
694;2849
695;4310
695;16309
695;10640
695;15903
696;2345
696;4334
696;15591
696;17787
697;10705
698;16143
698;6681
698;17526
698;17836
698;14054
699;17815
699;2303
699;17655
700;2002
700;5331
701;6830
701;5263
701;5546
701;2062
701;7758
702;18200
702;10115
702;2991
702;15226
703;2156
703;12325
704;13196
705;8540
705;10497
706;11200
706;17246
706;11898
706;15863
706;14007
706;2081
706;18578
706;6645
707;15155
707;15371
707;14533
707;9347
707;18949
708;6868
708;11370
708;10019
708;12096
708;10445
709;12469
709;15161
709;10058
709;7194
709;7061
709;6661
709;9698
710;3033
710;12080
711;16344
713;4559
713;9110
714;4179
714;9023
714;16355
714;17285
714;9758
715;7123
715;12359
715;15730
716;11008
716;7039
716;14794
716;19048
716;9062
716;9743
